Severity,Source IP,Destination IP,FQDN,Beacon Score,Strobe,Total Duration,Long Connection Score,Subdomains,C2 Over DNS Score,Threat Intel,Prevalence,First Seen,Missing Host Header,Connection Count,Total Bytes,Port:Proto:Service,Modifiers
None,192.168.2.89,::,3.tlu.dl.delivery.mp.microsoft.com,0.229,false,222.192943,0,0,0,false,0.3333333333333333,8 hours ago,false,21,84146985,"80:tcp:http",""
None,192.168.2.77,::,g.live.com,0.225,false,363.309978,0,0,0,false,0.4166666666666667,23 hours ago,false,4,34870,"443:tcp:ssl",""
None,192.168.2.87,::,oneclient.sfx.ms,0.221,false,439.42131400000005,0,0,0,false,0.4166666666666667,17 hours ago,false,4,384915,"443:tcp:ssl",""
None,192.168.2.77,::,oneclient.sfx.ms,0.207,false,439.556239,0,0,0,false,0.4166666666666667,23 hours ago,false,4,385944,"443:tcp:ssl",""
None,192.168.2.77,204.79.197.239,,0.206,false,396.48124499999994,0,0,0,false,0.3333333333333333,18 hours ago,false,6,31339,"137:udp:dns,443:tcp:ssl",""
None,192.168.2.87,::,config.edge.skype.com,0.201,false,498.694483,0,0,0,false,0.8333333333333334,17 hours ago,false,6,58749,"443:tcp:ssl","rare_signature:699718fbeb1b52e1c566ad64921ed812"
None,192.168.2.88,::,4.tlu.dl.delivery.mp.microsoft.com,0.199,false,81.118788,0,0,0,false,0.25,11 hours ago,false,10,4896993,"80:tcp:http",""
None,192.168.2.79,::,download.windowsupdate.com,0.198,false,111.299577,0,0,0,false,0.5,23 hours ago,false,4,2557676,"80:tcp:http","rare_signature:Windows-Update-Agent/1306.2405.21022.0 Client-Protocol/2.80"
None,192.168.2.79,::,msedge.b.tlu.dl.delivery.mp.microsoft.com,0.191,false,372.44353800000005,0,0,0,false,0.8333333333333334,20 hours ago,false,5,12034874,"80:tcp:http","rare_signature:Microsoft BITS/7.8"
None,192.168.2.77,23.53.4.26,,0.162,false,124.650069,0,0,0,false,0.08333333333333333,17 hours ago,false,4,10719,"443:tcp:ssl,443:tcp:",""
None,192.168.2.79,::,oneclient.sfx.ms,0.118,false,439.56477400000006,0,0,0,false,0.4166666666666667,23 hours ago,false,4,82324050,"443:tcp:ssl",""
None,192.168.2.79,::,slscr.update.microsoft.com,0.491,false,2.6073470000000003,0,0,0,false,0.5833333333333334,22 hours ago,false,4,19394,"443:tcp:ssl",""
None,192.168.2.82,151.101.46.172,,0.483,false,591.5170989999999,0,0,0,false,0.75,15 hours ago,false,9,25796,"80:tcp:http",""
None,192.168.2.77,151.101.126.172,,0.47,false,500.964481,0,0,0,false,0.75,17 hours ago,false,18,29182,"137:udp:dns,80:tcp:http",""
